date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:11:47	21421/21421	---M--	200	added ('OK')	image/jpeg	etag:%2253ad-4abe0b2be1bb7%22	http://www.careforcows.org/images/homepage/29.jpg	www.careforcows.org/images/homepage/29.jpg	(from http://www.careforcows.org/)
12:11:47	6473/6473	---M--	200	added ('OK')	image/jpeg	etag:%221949-47d95dd5ad18d%22	http://www.careforcows.org/images/fflv-button.jpg	www.careforcows.org/images/fflv-button.jpg	(from http://www.careforcows.org/)
12:11:47	242098/242098	---M--	200	added ('OK')	image/jpeg	etag:%223b1b2-47e4eb2e8eccf%22	http://www.careforcows.org/images/homepage/6.jpg	www.careforcows.org/images/homepage/6.jpg	(from http://www.careforcows.org/)
12:11:48	8773/8773	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:11:49%20GMT	http://www.careforcows.org/subscribe_to_our_newsletter/	www.careforcows.org/subscribe_to_our_newsletter/index.html	(from http://www.careforcows.org/)
12:11:49	10080/10080	---M--	200	added ('OK')	image/jpeg	etag:%222760-47e496cd602b3%22	http://www.careforcows.org/images/orderprints-button.jpg	www.careforcows.org/images/orderprints-button.jpg	(from http://www.careforcows.org/)
12:11:50	10509/10509	---M--	200	added ('OK')	image/jpeg	etag:%22290d-4924ee05d957e%22	http://www.careforcows.org/images/CowProtection.jpg	www.careforcows.org/images/CowProtection.jpg	(from http://www.careforcows.org/)
12:11:50	3491/3491	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Feb%202014%2015:11:51%20GMT	http://www.careforcows.org/rss	www.careforcows.org/rss	(from http://www.careforcows.org/)
12:11:50	2921/2921	---M--	200	added ('OK')	text/css	etag:%22b69-43ba947535cc0%22	http://www.careforcows.org/res/residents.css	www.careforcows.org/res/residents.css	(from http://www.careforcows.org/residents)
12:11:52	7507/7507	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:11:53%20GMT	http://www.careforcows.org/resident?id=1	www.careforcows.org/resident681a.html	(from http://www.careforcows.org/residents)
12:11:53	4169/4169	---M--	200	added ('OK')	image/jpeg	etag:%221049-4e8eee47b7800%22	http://www.careforcows.org/images/residents/cowthumbs/bholanaththm.jpg	www.careforcows.org/images/residents/cowthumbs/bholanaththm.jpg	(from http://www.careforcows.org/residents)
12:11:54	7185/7185	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:11:55%20GMT	http://www.careforcows.org/resident?id=4	www.careforcows.org/residentdcfd.html	(from http://www.careforcows.org/residents)
12:11:54	4079/4079	---M--	200	added ('OK')	image/jpeg	etag:%22fef-4e8eee7e13840%22	http://www.careforcows.org/images/residents/cowthumbs/padmalochanathm.jpg	www.careforcows.org/images/residents/cowthumbs/padmalochanathm.jpg	(from http://www.careforcows.org/residents)
12:11:55	7250/7250	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:11:56%20GMT	http://www.careforcows.org/resident?id=10	www.careforcows.org/residentf41b.html	(from http://www.careforcows.org/residents)
12:11:56	4205/4205	---M--	200	added ('OK')	image/jpeg	etag:%22106d-4f2086838119e%22	http://www.careforcows.org/images/residents/cowthumbs/candinithm.jpg	www.careforcows.org/images/residents/cowthumbs/candinithm.jpg	(from http://www.careforcows.org/residents)
12:11:57	7343/7343	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:11:58%20GMT	http://www.careforcows.org/resident?id=16	www.careforcows.org/resident2728.html	(from http://www.careforcows.org/residents)
12:11:58	2999/2999	---M--	200	added ('OK')	image/jpeg	etag:%22bb7-4e90137c8fac0%22	http://www.careforcows.org/images/residents/cowthumbs/blackpadmathm.jpg	www.careforcows.org/images/residents/cowthumbs/blackpadmathm.jpg	(from http://www.careforcows.org/residents)
12:11:58	7446/7446	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:00%20GMT	http://www.careforcows.org/resident?id=17	www.careforcows.org/resident190a.html	(from http://www.careforcows.org/residents)
12:11:59	4199/4199	---M--	200	added ('OK')	image/jpeg	etag:%221067-4f20869c7429a%22	http://www.careforcows.org/images/residents/cowthumbs/subhanuthm.jpg	www.careforcows.org/images/residents/cowthumbs/subhanuthm.jpg	(from http://www.careforcows.org/residents)
12:12:00	8150/8150	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:01%20GMT	http://www.careforcows.org/resident?id=20	www.careforcows.org/residente5cc.html	(from http://www.careforcows.org/residents)
12:12:01	3318/3318	---M--	200	added ('OK')	image/jpeg	etag:%22cf6-43bab38aab2c0%22	http://www.careforcows.org/images/residents/cowthumbs/paramatmathm.jpg	www.careforcows.org/images/residents/cowthumbs/paramatmathm.jpg	(from http://www.careforcows.org/residents)
12:12:01	7341/7341	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:02%20GMT	http://www.careforcows.org/resident?id=21	www.careforcows.org/resident6258.html	(from http://www.careforcows.org/residents)
12:12:02	4177/4177	---M--	200	added ('OK')	image/jpeg	etag:%221051-4f208687a0171%22	http://www.careforcows.org/images/residents/cowthumbs/femalethm.jpg	www.careforcows.org/images/residents/cowthumbs/femalethm.jpg	(from http://www.careforcows.org/residents)
12:12:03	8224/8224	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:04%20GMT	http://www.careforcows.org/resident?id=22	www.careforcows.org/resident2e5f.html	(from http://www.careforcows.org/residents)
12:12:04	3202/3202	---M--	200	added ('OK')	image/jpeg	etag:%22c82-43bab2c542100%22	http://www.careforcows.org/images/residents/cowthumbs/chandanthm.jpg	www.careforcows.org/images/residents/cowthumbs/chandanthm.jpg	(from http://www.careforcows.org/residents)
12:12:04	97/97	---M--	200	added ('OK')	image/gif	etag:%2261-4ae9a52915582%22	http://www.careforcows.org/res/backward.gif	www.careforcows.org/res/backward.gif	(from http://www.careforcows.org/residents)
12:12:05	10955/10955	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:06%20GMT	http://www.careforcows.org/residents?view=&page=1	www.careforcows.org/residents987e.html	(from http://www.careforcows.org/residents)
12:12:06	10889/10889	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:07%20GMT	http://www.careforcows.org/residents?view=&page=2	www.careforcows.org/residents75f6.html	(from http://www.careforcows.org/residents)
12:12:07	10927/10927	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:08%20GMT	http://www.careforcows.org/residents?view=&page=3	www.careforcows.org/residentsd8f9.html	(from http://www.careforcows.org/residents)
12:12:08	11247/11247	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:09%20GMT	http://www.careforcows.org/residents?view=&page=4	www.careforcows.org/residents9699.html	(from http://www.careforcows.org/residents)
12:12:10	11190/11190	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:10%20GMT	http://www.careforcows.org/residents?view=&page=5	www.careforcows.org/residents428e.html	(from http://www.careforcows.org/residents)
12:12:10	65/65	---M--	200	added ('OK')	image/gif	etag:%2241-4ae9a52b9f401%22	http://www.careforcows.org/res/forward.gif	www.careforcows.org/res/forward.gif	(from http://www.careforcows.org/residents)
12:12:12	6430/6430	---M--	200	added ('OK')	application/rss+xml	date:Sat,%2022%20Feb%202014%2015:12:12%20GMT	http://www.careforcows.org/taxonomy/term/11/0/feed	www.careforcows.org/taxonomy/term/11/0/feed	(from http://www.careforcows.org/how_can_i_help/)
12:12:12	6844/6844	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:13%20GMT	http://www.careforcows.org/how_can_i_help/make_a_recurring_	www.careforcows.org/how_can_i_help/make_a_recurring_.html	(from http://www.careforcows.org/how_can_i_help/)
12:12:13	6682/6682	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:15%20GMT	http://www.careforcows.org/how_can_i_help/life_adoption_pro	www.careforcows.org/how_can_i_help/life_adoption_pro.html	(from http://www.careforcows.org/how_can_i_help/)
12:12:15	6379/6379	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:16%20GMT	http://www.careforcows.org/how_can_i_help/general_donation	www.careforcows.org/how_can_i_help/general_donation.html	(from http://www.careforcows.org/how_can_i_help/)
12:12:16	6376/6376	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:17%20GMT	http://www.careforcows.org/how_can_i_help/feed_cows_for_a_d	www.careforcows.org/how_can_i_help/feed_cows_for_a_d.html	(from http://www.careforcows.org/how_can_i_help/)
12:12:18	6782/6782	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:18%20GMT	http://www.careforcows.org/how_can_i_help/feed_cows_a_feast	www.careforcows.org/how_can_i_help/feed_cows_a_feast.html	(from http://www.careforcows.org/how_can_i_help/)
12:12:19	6430/6430	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:20%20GMT	http://www.careforcows.org/how_can_i_help/maintain_the_resi	www.careforcows.org/how_can_i_help/maintain_the_resi.html	(from http://www.careforcows.org/how_can_i_help/)
12:12:20	6201/6201	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:21%20GMT	http://www.careforcows.org/how_can_i_help/bull_scholarships	www.careforcows.org/how_can_i_help/bull_scholarships.html	(from http://www.careforcows.org/how_can_i_help/)
12:12:21	6314/6314	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:22%20GMT	http://www.careforcows.org/how_can_i_help/sponsor_our_month	www.careforcows.org/how_can_i_help/sponsor_our_month.html	(from http://www.careforcows.org/how_can_i_help/)
12:12:22	6456/6456	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:23%20GMT	http://www.careforcows.org/how_can_i_help/build_an_oxcart	www.careforcows.org/how_can_i_help/build_an_oxcart.html	(from http://www.careforcows.org/how_can_i_help/)
12:12:23	6267/6267	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:24%20GMT	http://www.careforcows.org/how_can_i_help/re_roof_a_cowshed	www.careforcows.org/how_can_i_help/re_roof_a_cowshed.html	(from http://www.careforcows.org/how_can_i_help/)
12:12:28	8077/8077	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:25%20GMT	http://www.careforcows.org/how_can_i_help?page=1&%24Version=1&%24Path=/	www.careforcows.org/how_can_i_help3258.html	(from http://www.careforcows.org/how_can_i_help/)
12:12:29	3491/3491	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Feb%202014%2015:12:30%20GMT	http://www.careforcows.org/how_can_i_help/themes/blix/images/footer.gif	www.careforcows.org/how_can_i_help/themes/blix/images/footer.gif	(from http://www.careforcows.org/how_can_i_help/)
12:12:30	9101/9101	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:31%20GMT	http://www.careforcows.org/cows_swimming_0	www.careforcows.org/cows_swimming_0.html	(from http://www.careforcows.org/image)
12:12:31	2433/2433	---M--	200	added ('OK')	image/jpeg	etag:%22981-45622303d7673%22	http://www.careforcows.org/files/images/swimmiing31.thumbnail.jpg	www.careforcows.org/files/images/swimmiing31.thumbnail.jpg	(from http://www.careforcows.org/image)
12:12:32	8781/8781	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:33%20GMT	http://www.careforcows.org/portraits	www.careforcows.org/portraits.html	(from http://www.careforcows.org/image)
12:12:32	2538/2538	---M--	200	added ('OK')	image/jpeg	etag:%229ea-456855cd0e745%22	http://www.careforcows.org/files/images/Hema.thumbnail.jpg	www.careforcows.org/files/images/Hema.thumbnail.jpg	(from http://www.careforcows.org/image)
12:12:34	8740/8740	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:34%20GMT	http://www.careforcows.org/before_and_after	www.careforcows.org/before_and_after.html	(from http://www.careforcows.org/image)
12:12:34	2815/2815	---M--	200	added ('OK')	image/jpeg	etag:%22aff-4562690184120%22	http://www.careforcows.org/files/images/yasoda.thumbnail.jpg	www.careforcows.org/files/images/yasoda.thumbnail.jpg	(from http://www.careforcows.org/image)
12:12:35	8555/8555	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:36%20GMT	http://www.careforcows.org/bulls	www.careforcows.org/bulls.html	(from http://www.careforcows.org/image)
12:12:36	2733/2733	---M--	200	added ('OK')	image/jpeg	etag:%22aad-456227609d0bf%22	http://www.careforcows.org/files/images/vraja.thumbnail.jpg	www.careforcows.org/files/images/vraja.thumbnail.jpg	(from http://www.careforcows.org/image)
12:12:37	9174/9174	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:38%20GMT	http://www.careforcows.org/calves	www.careforcows.org/calves.html	(from http://www.careforcows.org/image)
12:12:37	2892/2892	---M--	200	added ('OK')	image/jpeg	etag:%22b4c-45636b7ad24a6%22	http://www.careforcows.org/files/images/tulsidas.thumbnail.jpg	www.careforcows.org/files/images/tulsidas.thumbnail.jpg	(from http://www.careforcows.org/image)
12:12:38	8749/8749	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:39%20GMT	http://www.careforcows.org/cows	www.careforcows.org/cows.html	(from http://www.careforcows.org/image)
12:12:39	3033/3033	---M--	200	added ('OK')	image/jpeg	etag:%22bd9-45637164585b7%22	http://www.careforcows.org/files/images/yasoda&jairadhe.thumbnail.jpg	www.careforcows.org/files/images/yasoda&jairadhe.thumbnail.jpg	(from http://www.careforcows.org/image)
12:12:40	9459/9459	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:40%20GMT	http://www.careforcows.org/cows_scourging_the_earth_0	www.careforcows.org/cows_scourging_the_earth_0.html	(from http://www.careforcows.org/image)
12:12:40	2850/2850	---M--	200	added ('OK')	image/jpeg	etag:%22b22-4565f4f3df401%22	http://www.careforcows.org/files/images/scourging41.thumbnail.jpg	www.careforcows.org/files/images/scourging41.thumbnail.jpg	(from http://www.careforcows.org/image)
12:12:42	8772/8772	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:43%20GMT	http://www.careforcows.org/cows_smiling	www.careforcows.org/cows_smiling.html	(from http://www.careforcows.org/image)
12:12:42	3148/3148	---M--	200	added ('OK')	image/jpeg	etag:%22c4c-45672f4ca2f1d%22	http://www.careforcows.org/files/images/smiling19.thumbnail.jpg	www.careforcows.org/files/images/smiling19.thumbnail.jpg	(from http://www.careforcows.org/image)
12:12:43	8919/8919	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:44%20GMT	http://www.careforcows.org/cows_smooching	www.careforcows.org/cows_smooching.html	(from http://www.careforcows.org/image)
12:12:44	3508/3508	---M--	200	added ('OK')	image/jpeg	etag:%22db4-456733e9067eb%22	http://www.careforcows.org/files/images/smooching31.thumbnail.jpg	www.careforcows.org/files/images/smooching31.thumbnail.jpg	(from http://www.careforcows.org/image)
12:12:46	9063/9063	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:46%20GMT	http://www.careforcows.org/snoozing	www.careforcows.org/snoozing.html	(from http://www.careforcows.org/image)
12:12:46	2964/2964	---M--	200	added ('OK')	image/jpeg	etag:%22b94-45673e642dbcc%22	http://www.careforcows.org/files/images/snoozing23_0.thumbnail.jpg	www.careforcows.org/files/images/snoozing23_0.thumbnail.jpg	(from http://www.careforcows.org/image)
12:12:47	8841/8841	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:48%20GMT	http://www.careforcows.org/cows_sparring_0	www.careforcows.org/cows_sparring_0.html	(from http://www.careforcows.org/image)
12:12:48	3083/3083	---M--	200	added ('OK')	image/jpeg	etag:%22c0b-456739e0d77d7%22	http://www.careforcows.org/files/images/sparring01.thumbnail.jpg	www.careforcows.org/files/images/sparring01.thumbnail.jpg	(from http://www.careforcows.org/image)
12:12:49	9179/9179	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:50%20GMT	http://www.careforcows.org/people_cows	www.careforcows.org/people_cows.html	(from http://www.careforcows.org/image)
12:12:50	4113/4113	---M--	200	added ('OK')	image/jpeg	etag:%221011-456376ace157e%22	http://www.careforcows.org/files/images/yamuna&arjuna.thumbnail.jpg	www.careforcows.org/files/images/yamuna&arjuna.thumbnail.jpg	(from http://www.careforcows.org/image)
12:12:51	9015/9015	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:52%20GMT	http://www.careforcows.org/tonguetwisting_cows	www.careforcows.org/tonguetwisting_cows.html	(from http://www.careforcows.org/image)
12:12:51	3333/3333	---M--	200	added ('OK')	image/jpeg	etag:%22d05-45673b555e2d9%22	http://www.careforcows.org/files/images/tonguetwisting11.thumbnail.jpg	www.careforcows.org/files/images/tonguetwisting11.thumbnail.jpg	(from http://www.careforcows.org/image)
12:12:53	8570/8570	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:53%20GMT	http://www.careforcows.org/visitors	www.careforcows.org/visitors.html	(from http://www.careforcows.org/image)
12:12:54	3807/3807	---M--	200	added ('OK')	image/jpeg	etag:%22edf-45673e001b588%22	http://www.careforcows.org/files/images/VanBihari.thumbnail.JPG	www.careforcows.org/files/images/VanBihari.thumbnail.jpg	(from http://www.careforcows.org/image)
12:12:54	3491/3491	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Feb%202014%2015:12:55%20GMT	http://www.careforcows.org/contact_us/themes/blix/images/footer.gif	www.careforcows.org/contact_us/themes/blix/images/footer.gif	(from http://www.careforcows.org/contact_us/)
12:12:56	7793/7793	---M--	200	added ('OK')	application/rss+xml	date:Sat,%2022%20Feb%202014%2015:12:57%20GMT	http://www.careforcows.org/taxonomy/term/7/0/feed	www.careforcows.org/taxonomy/term/7/0/feed	(from http://www.careforcows.org/articles/)
12:12:57	11684/11684	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:58%20GMT	http://www.careforcows.org/articles/the_consequences_of_eat	www.careforcows.org/articles/the_consequences_of_eat.html	(from http://www.careforcows.org/articles/)
12:12:59	14738/14738	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:12:59%20GMT	http://www.careforcows.org/articles	www.careforcows.org/articles.html	(from http://www.careforcows.org/articles/)
12:12:59	10159/10159	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:13:00%20GMT	http://www.careforcows.org/articles/bow_your_head	www.careforcows.org/articles/bow_your_head.html	(from http://www.careforcows.org/articles/)
12:13:00	15534/15534	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:13:01%20GMT	http://www.careforcows.org/articles/cows_sattva_guna	www.careforcows.org/articles/cows_sattva_guna.html	(from http://www.careforcows.org/articles/)
12:13:02	17828/17828	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202014%2015:13:02%20GMT	http://www.careforcows.org/articles/god_christianity_and_me	www.careforcows.org/articles/god_christianity_and_me.html	(from http://www.careforcows.org/articles/)
