date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:05:35	26794/26794	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Apr%202014%2009:05:34%20GMT	http://bvhalliance.org/694-2/	bvhalliance.org/694-2/index.html	(from http://bvhalliance.org/)
06:05:38	220458/220458	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:10:20%20GMT	http://bvhalliance.org/images/slideshow/image05.jpg	bvhalliance.org/images/slideshow/image05.jpg	(from http://bvhalliance.org/)
06:05:51	112158/112158	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:10:28%20GMT	http://bvhalliance.org/images/slideshow/image08.jpg	bvhalliance.org/images/slideshow/image08.jpg	(from http://bvhalliance.org/)
06:06:01	140998/140998	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:10:34%20GMT	http://bvhalliance.org/images/slideshow/image11.jpg	bvhalliance.org/images/slideshow/image11.jpg	(from http://bvhalliance.org/)
06:06:03	184914/184914	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:10:28%20GMT	http://bvhalliance.org/images/slideshow/image09.jpg	bvhalliance.org/images/slideshow/image09.jpg	(from http://bvhalliance.org/)
06:06:09	215963/215963	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:10:35%20GMT	http://bvhalliance.org/images/slideshow/image10.jpg	bvhalliance.org/images/slideshow/image10.jpg	(from http://bvhalliance.org/)
06:06:14	143274/143274	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:10:38%20GMT	http://bvhalliance.org/images/slideshow/image12.jpg	bvhalliance.org/images/slideshow/image12.jpg	(from http://bvhalliance.org/)
06:06:27	156402/156402	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:10:41%20GMT	http://bvhalliance.org/images/slideshow/image13.jpg	bvhalliance.org/images/slideshow/image13.jpg	(from http://bvhalliance.org/)
06:06:39	154594/154594	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:10:54%20GMT	http://bvhalliance.org/images/slideshow/image16.jpg	bvhalliance.org/images/slideshow/image16.jpg	(from http://bvhalliance.org/)
06:06:42	242947/242947	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:10:50%20GMT	http://bvhalliance.org/images/slideshow/image14.jpg	bvhalliance.org/images/slideshow/image14.jpg	(from http://bvhalliance.org/)
06:06:48	240371/240371	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:10:51%20GMT	http://bvhalliance.org/images/slideshow/image15.jpg	bvhalliance.org/images/slideshow/image15.jpg	(from http://bvhalliance.org/)
06:06:54	168977/168977	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:10:57%20GMT	http://bvhalliance.org/images/slideshow/image17.jpg	bvhalliance.org/images/slideshow/image17.jpg	(from http://bvhalliance.org/)
06:06:59	105818/105818	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:11:01%20GMT	http://bvhalliance.org/images/slideshow/image19.jpg	bvhalliance.org/images/slideshow/image19.jpg	(from http://bvhalliance.org/)
06:07:07	117916/117916	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:11:08%20GMT	http://bvhalliance.org/images/slideshow/image20.jpg	bvhalliance.org/images/slideshow/image20.jpg	(from http://bvhalliance.org/)
06:07:10	98142/98142	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:11:10%20GMT	http://bvhalliance.org/images/slideshow/image21.jpg	bvhalliance.org/images/slideshow/image21.jpg	(from http://bvhalliance.org/)
06:07:20	127008/127008	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:11:13%20GMT	http://bvhalliance.org/images/slideshow/image22.jpg	bvhalliance.org/images/slideshow/image22.jpg	(from http://bvhalliance.org/)
06:07:22	272115/272115	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:11:04%20GMT	http://bvhalliance.org/images/slideshow/image18.jpg	bvhalliance.org/images/slideshow/image18.jpg	(from http://bvhalliance.org/)
06:07:28	106278/106278	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:11:18%20GMT	http://bvhalliance.org/images/slideshow/image24.jpg	bvhalliance.org/images/slideshow/image24.jpg	(from http://bvhalliance.org/)
06:07:31	146770/146770	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:11:14%20GMT	http://bvhalliance.org/images/slideshow/image23.jpg	bvhalliance.org/images/slideshow/image23.jpg	(from http://bvhalliance.org/)
06:07:38	97452/97452	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:11:27%20GMT	http://bvhalliance.org/images/slideshow/image26.jpg	bvhalliance.org/images/slideshow/image26.jpg	(from http://bvhalliance.org/)
06:07:40	26295/26295	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Apr%202014%2009:07:40%20GMT	http://bvhalliance.org/read-what-authorities-are-commenting-about/	bvhalliance.org/read-what-authorities-are-commenting-about/index.html	(from http://bvhalliance.org/)
06:07:43	146755/146755	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:11:18%20GMT	http://bvhalliance.org/images/slideshow/image25.jpg	bvhalliance.org/images/slideshow/image25.jpg	(from http://bvhalliance.org/)
06:07:44	98902/98902	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:11:22%20GMT	http://bvhalliance.org/images/slideshow/image27.jpg	bvhalliance.org/images/slideshow/image27.jpg	(from http://bvhalliance.org/)
06:08:03	142677/142677	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:11:32%20GMT	http://bvhalliance.org/images/slideshow/image29.jpg	bvhalliance.org/images/slideshow/image29.jpg	(from http://bvhalliance.org/)
06:08:04	205823/205823	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:11:27%20GMT	http://bvhalliance.org/images/slideshow/image28.jpg	bvhalliance.org/images/slideshow/image28.jpg	(from http://bvhalliance.org/)
06:08:09	157437/157437	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:11:34%20GMT	http://bvhalliance.org/images/slideshow/image30.jpg	bvhalliance.org/images/slideshow/image30.jpg	(from http://bvhalliance.org/)
06:08:10	162699/162699	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:43:58%20GMT	http://bvhalliance.org/images/slideshow/image31.jpg	bvhalliance.org/images/slideshow/image31.jpg	(from http://bvhalliance.org/)
06:08:12	56200/56200	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:43:59%20GMT	http://bvhalliance.org/images/slideshow/image32.jpg	bvhalliance.org/images/slideshow/image32.jpg	(from http://bvhalliance.org/)
06:08:29	122689/122689	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:09%20GMT	http://bvhalliance.org/images/slideshow/image34.jpg	bvhalliance.org/images/slideshow/image34.jpg	(from http://bvhalliance.org/)
06:08:29	101937/101937	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:11%20GMT	http://bvhalliance.org/images/slideshow/image36.jpg	bvhalliance.org/images/slideshow/image36.jpg	(from http://bvhalliance.org/)
06:08:30	123891/123891	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:08%20GMT	http://bvhalliance.org/images/slideshow/image35.jpg	bvhalliance.org/images/slideshow/image35.jpg	(from http://bvhalliance.org/)
06:08:31	175297/175297	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:03%20GMT	http://bvhalliance.org/images/slideshow/image33.jpg	bvhalliance.org/images/slideshow/image33.jpg	(from http://bvhalliance.org/)
06:08:41	73239/73239	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:15%20GMT	http://bvhalliance.org/images/slideshow/image38.jpg	bvhalliance.org/images/slideshow/image38.jpg	(from http://bvhalliance.org/)
06:08:49	124558/124558	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:16%20GMT	http://bvhalliance.org/images/slideshow/image37.jpg	bvhalliance.org/images/slideshow/image37.jpg	(from http://bvhalliance.org/)
06:08:49	107435/107435	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:20%20GMT	http://bvhalliance.org/images/slideshow/image40.jpg	bvhalliance.org/images/slideshow/image40.jpg	(from http://bvhalliance.org/)
06:08:56	159965/159965	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:22%20GMT	http://bvhalliance.org/images/slideshow/image39.jpg	bvhalliance.org/images/slideshow/image39.jpg	(from http://bvhalliance.org/)
06:08:59	111245/111245	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:28%20GMT	http://bvhalliance.org/images/slideshow/image41.jpg	bvhalliance.org/images/slideshow/image41.jpg	(from http://bvhalliance.org/)
06:09:12	142845/142845	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:26%20GMT	http://bvhalliance.org/images/slideshow/image42.jpg	bvhalliance.org/images/slideshow/image42.jpg	(from http://bvhalliance.org/)
06:09:21	195264/195264	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:38%20GMT	http://bvhalliance.org/images/slideshow/image43.jpg	bvhalliance.org/images/slideshow/image43.jpg	(from http://bvhalliance.org/)
06:09:23	165779/165779	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:33%20GMT	http://bvhalliance.org/images/slideshow/image44.jpg	bvhalliance.org/images/slideshow/image44.jpg	(from http://bvhalliance.org/)
06:09:28	176959/176959	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:40%20GMT	http://bvhalliance.org/images/slideshow/image45.jpg	bvhalliance.org/images/slideshow/image45.jpg	(from http://bvhalliance.org/)
06:09:30	112279/112279	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:47%20GMT	http://bvhalliance.org/images/slideshow/image46.jpg	bvhalliance.org/images/slideshow/image46.jpg	(from http://bvhalliance.org/)
06:09:38	108193/108193	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:44%20GMT	http://bvhalliance.org/images/slideshow/image47.jpg	bvhalliance.org/images/slideshow/image47.jpg	(from http://bvhalliance.org/)
06:09:40	105735/105735	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:47%20GMT	http://bvhalliance.org/images/slideshow/image48.jpg	bvhalliance.org/images/slideshow/image48.jpg	(from http://bvhalliance.org/)
06:09:40	75123/75123	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:50%20GMT	http://bvhalliance.org/images/slideshow/image49.jpg	bvhalliance.org/images/slideshow/image49.jpg	(from http://bvhalliance.org/)
06:09:49	115334/115334	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:54%20GMT	http://bvhalliance.org/images/slideshow/image50.jpg	bvhalliance.org/images/slideshow/image50.jpg	(from http://bvhalliance.org/)
06:10:02	146770/146770	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:44:57%20GMT	http://bvhalliance.org/images/slideshow/image51.jpg	bvhalliance.org/images/slideshow/image51.jpg	(from http://bvhalliance.org/)
06:10:02	77112/77112	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:06%20GMT	http://bvhalliance.org/images/slideshow/image54.jpg	bvhalliance.org/images/slideshow/image54.jpg	(from http://bvhalliance.org/)
06:10:02	141957/141957	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:02%20GMT	http://bvhalliance.org/images/slideshow/image52.jpg	bvhalliance.org/images/slideshow/image52.jpg	(from http://bvhalliance.org/)
06:10:04	147767/147767	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:02%20GMT	http://bvhalliance.org/images/slideshow/image53.jpg	bvhalliance.org/images/slideshow/image53.jpg	(from http://bvhalliance.org/)
06:10:11	46554/46554	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:11%20GMT	http://bvhalliance.org/images/slideshow/image57.jpg	bvhalliance.org/images/slideshow/image57.jpg	(from http://bvhalliance.org/)
06:10:20	113870/113870	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:09%20GMT	http://bvhalliance.org/images/slideshow/image55.jpg	bvhalliance.org/images/slideshow/image55.jpg	(from http://bvhalliance.org/)
06:10:22	122713/122713	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:11%20GMT	http://bvhalliance.org/images/slideshow/image56.jpg	bvhalliance.org/images/slideshow/image56.jpg	(from http://bvhalliance.org/)
06:10:26	139614/139614	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:18%20GMT	http://bvhalliance.org/images/slideshow/image58.jpg	bvhalliance.org/images/slideshow/image58.jpg	(from http://bvhalliance.org/)
06:10:26	94593/94593	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:16%20GMT	http://bvhalliance.org/images/slideshow/image59.jpg	bvhalliance.org/images/slideshow/image59.jpg	(from http://bvhalliance.org/)
06:10:35	93381/93381	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:21%20GMT	http://bvhalliance.org/images/slideshow/image60.jpg	bvhalliance.org/images/slideshow/image60.jpg	(from http://bvhalliance.org/)
06:10:45	110394/110394	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:28%20GMT	http://bvhalliance.org/images/slideshow/image63.jpg	bvhalliance.org/images/slideshow/image63.jpg	(from http://bvhalliance.org/)
06:10:46	152693/152693	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:24%20GMT	http://bvhalliance.org/images/slideshow/image61.jpg	bvhalliance.org/images/slideshow/image61.jpg	(from http://bvhalliance.org/)
06:10:47	132219/132219	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:25%20GMT	http://bvhalliance.org/images/slideshow/image62.jpg	bvhalliance.org/images/slideshow/image62.jpg	(from http://bvhalliance.org/)
06:10:57	135733/135733	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:40%20GMT	http://bvhalliance.org/images/slideshow/image64.jpg	bvhalliance.org/images/slideshow/image64.jpg	(from http://bvhalliance.org/)
06:11:10	144067/144067	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:39%20GMT	http://bvhalliance.org/images/slideshow/image66.jpg	bvhalliance.org/images/slideshow/image66.jpg	(from http://bvhalliance.org/)
06:11:10	159249/159249	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:32%20GMT	http://bvhalliance.org/images/slideshow/image65.jpg	bvhalliance.org/images/slideshow/image65.jpg	(from http://bvhalliance.org/)
06:11:14	165913/165913	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:44%20GMT	http://bvhalliance.org/images/slideshow/image67.jpg	bvhalliance.org/images/slideshow/image67.jpg	(from http://bvhalliance.org/)
06:11:14	110332/110332	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:46%20GMT	http://bvhalliance.org/images/slideshow/image68.jpg	bvhalliance.org/images/slideshow/image68.jpg	(from http://bvhalliance.org/)
06:11:29	117876/117876	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:54%20GMT	http://bvhalliance.org/images/slideshow/image69.jpg	bvhalliance.org/images/slideshow/image69.jpg	(from http://bvhalliance.org/)
06:11:33	141836/141836	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:51%20GMT	http://bvhalliance.org/images/slideshow/image70.jpg	bvhalliance.org/images/slideshow/image70.jpg	(from http://bvhalliance.org/)
06:11:43	179011/179011	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:45:58%20GMT	http://bvhalliance.org/images/slideshow/image71.jpg	bvhalliance.org/images/slideshow/image71.jpg	(from http://bvhalliance.org/)
06:11:54	247736/247736	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:46:02%20GMT	http://bvhalliance.org/images/slideshow/image72.jpg	bvhalliance.org/images/slideshow/image72.jpg	(from http://bvhalliance.org/)
06:12:02	41331/41331	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:46:19%20GMT	http://bvhalliance.org/images/slideshow/image76.jpg	bvhalliance.org/images/slideshow/image76.jpg	(from http://bvhalliance.org/)
06:12:10	257521/257521	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:46:09%20GMT	http://bvhalliance.org/images/slideshow/image73.jpg	bvhalliance.org/images/slideshow/image73.jpg	(from http://bvhalliance.org/)
06:12:16	267718/267718	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:46:16%20GMT	http://bvhalliance.org/images/slideshow/image74.jpg	bvhalliance.org/images/slideshow/image74.jpg	(from http://bvhalliance.org/)
06:12:25	264800/264800	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:46:18%20GMT	http://bvhalliance.org/images/slideshow/image75.jpg	bvhalliance.org/images/slideshow/image75.jpg	(from http://bvhalliance.org/)
06:12:28	107345/107345	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:46:26%20GMT	http://bvhalliance.org/images/slideshow/image78.jpg	bvhalliance.org/images/slideshow/image78.jpg	(from http://bvhalliance.org/)
06:12:39	230318/230318	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:46:26%20GMT	http://bvhalliance.org/images/slideshow/image77.jpg	bvhalliance.org/images/slideshow/image77.jpg	(from http://bvhalliance.org/)
06:12:42	101402/101402	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:46:32%20GMT	http://bvhalliance.org/images/slideshow/image80.jpg	bvhalliance.org/images/slideshow/image80.jpg	(from http://bvhalliance.org/)
06:12:52	221323/221323	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:46:34%20GMT	http://bvhalliance.org/images/slideshow/image79.jpg	bvhalliance.org/images/slideshow/image79.jpg	(from http://bvhalliance.org/)
06:12:55	167692/167692	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:46:37%20GMT	http://bvhalliance.org/images/slideshow/image81.jpg	bvhalliance.org/images/slideshow/image81.jpg	(from http://bvhalliance.org/)
06:13:06	168646/168646	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:46:45%20GMT	http://bvhalliance.org/images/slideshow/image82.jpg	bvhalliance.org/images/slideshow/image82.jpg	(from http://bvhalliance.org/)
06:13:07	152904/152904	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:46:42%20GMT	http://bvhalliance.org/images/slideshow/image83.jpg	bvhalliance.org/images/slideshow/image83.jpg	(from http://bvhalliance.org/)
06:13:10	116652/116652	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:46:46%20GMT	http://bvhalliance.org/images/slideshow/image84.jpg	bvhalliance.org/images/slideshow/image84.jpg	(from http://bvhalliance.org/)
06:13:11	43/43	---M--	200	added ('OK')	image/gif	date:Tue,%2017%20Aug%202010%2015:21:30%20GMT	http://bvhalliance.org/wp-content/plugins/google-ajax-translation/transparent.gif	bvhalliance.org/wp-content/plugins/google-ajax-translation/transparent.gif	(from http://bvhalliance.org/)
06:13:15	127134/127134	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202011%2015:46:49%20GMT	http://bvhalliance.org/images/slideshow/image85.jpg	bvhalliance.org/images/slideshow/image85.jpg	(from http://bvhalliance.org/)
